"Ilha_01"	"Ilha_02"	"Ilha_03"	"Ilha_04"
"187"	30.2276553106212	30.2138138138138	30.1862137862138	10000
"188"	45.4693386773547	45.4346346346346	45.3654345654346	45.3309381237525
"189"	30.2276553106212	30.2138138138138	30.1862137862138	10000
"190"	20.4192384769539	20.4096096096096	20.3904095904096	10000
"191"	23.9678929765886	23.9505843071786	23.9161397670549	10000
"192"	20.8144288577154	20.8072072072072	20.7928071928072	10000
"193"	20.4923076923077	20.4794657762938	20.4539101497504	10000
"194"	28.9846153846154	28.9589315525876	28.9078202995008	10000
"195"	45.4693386773547	45.4346346346346	45.3654345654346	45.3309381237525
"196"	20.8144288577154	20.8072072072072	20.7928071928072	20.785628742515
"197"	25.6401337792642	25.6200333889816	25.5800332778702	10000
"198"	20.8144288577154	20.8072072072072	20.7928071928072	20.785628742515
"199"	15.4092184368737	15.4046046046046	15.3954045954046	10000
"200"	28.9846153846154	28.9589315525876	28.9078202995008	10000
